City,Check-in,Check-out,Hotel Name,Location,Rating,Price,URL
Mumbai,2025-12-06,2025-12-08,"The Taj Mahal Palace, Mumbai","Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 9.29.2Superb2,448 reviews","CAD 1,114",https://www.booking.comhttps://www.booking.com/hotel/in/the-taj-mahal-palace-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=245159510_137748730_2_42_0&highlighted_blocks=245159510_137748730_2_42_0&matching_block_id=245159510_137748730_2_42_0&sr_pri_blocks=245159510_137748730_2_42_0__7000000&from=searchresults
Mumbai,2025-12-06,2025-12-08,InterContinental Marine Drive Mumbai by IHG,"Churchgate, Mumbai (Mumbai Historical And Heritage)",Scored 8.68.6Fabulous597 reviews,CAD 561,https://www.booking.comhttps://www.booking.com/hotel/in/intercontinental-marine-drive-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=23778620_95438172_2_2_0&highlighted_blocks=23778620_95438172_2_2_0&matching_block_id=23778620_95438172_2_2_0&sr_pri_blocks=23778620_95438172_2_2_0__3528300&from=searchresults
Mumbai,2025-12-06,2025-12-08,President - IHCL SeleQtions,"South Mumbai, Mumbai (Mumbai Historical And Heritage)","Scored 8.28.2Very good1,984 reviews",CAD 484,https://www.booking.comhttps://www.booking.com/hotel/in/taj-president.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=7473606_414243834_2_2_0&highlighted_blocks=7473606_414243834_2_2_0&matching_block_id=7473606_414243834_2_2_0&sr_pri_blocks=7473606_414243834_2_2_0__3040000&from=searchresults
Mumbai,2025-12-06,2025-12-08,Radisson Mumbai Andheri MIDC,"Western Suburbs, Mumbai (Andheri)","Scored 8.38.3Very good1,482 reviews",CAD 372,https://www.booking.comhttps://www.booking.com/hotel/in/radisson-mumbai-andheri-midc.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=377748403_143756263_2_2_0_744124&highlighted_blocks=377748403_143756263_2_2_0_744124&matching_block_id=377748403_143756263_2_2_0_744124&sr_pri_blocks=377748403_143756263_2_2_0_744124_2336400&from=searchresults
Mumbai,2025-12-06,2025-12-08,ibis Mumbai Vikhroli - An Accor Brand,"Central Suburbs, Mumbai (Central Suburbs)",Scored 7.77.7Good690 reviews,CAD 207,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-mumbai-vikhroli.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=778169801_336162409_2_42_0&highlighted_blocks=778169801_336162409_2_42_0&matching_block_id=778169801_336162409_2_42_0&sr_pri_blocks=778169801_336162409_2_42_0__1300500&from_sustainable_property_sr=1&from=searchresults
Mumbai,2025-12-06,2025-12-08,Four Seasons Hotel Mumbai,"Worli, Mumbai",Scored 8.88.8Fabulous690 reviews,CAD 748,https://www.booking.comhttps://www.booking.com/hotel/in/four-seasons-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=29344011_407884527_2_41_0_1144333&highlighted_blocks=29344011_407884527_2_41_0_1144333&matching_block_id=29344011_407884527_2_41_0_1144333&sr_pri_blocks=29344011_407884527_2_41_0_1144333_4700000&from=searchresults
Mumbai,2025-12-06,2025-12-08,Hotel Harbour View Colaba,"Colaba, Mumbai (Mumbai Historical And Heritage)",Scored 8.08.0Very good952 reviews,CAD 302,https://www.booking.comhttps://www.booking.com/hotel/in/harbour-view.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=176404101_225736656_2_1_0&highlighted_blocks=176404101_225736656_2_1_0&matching_block_id=176404101_225736656_2_1_0&sr_pri_blocks=176404101_225736656_2_1_0__1900000&from=searchresults
Mumbai,2025-12-06,2025-12-08,Courtyard by Marriott Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 8.48.4Very good1,076 reviews",CAD 382,https://www.booking.comhttps://www.booking.com/hotel/in/courtyard-by-marriott-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=23899903_365767958_2_42_0&highlighted_blocks=23899903_365767958_2_42_0&matching_block_id=23899903_365767958_2_42_0&sr_pri_blocks=23899903_365767958_2_42_0__2400000&from=searchresults
Mumbai,2025-12-06,2025-12-08,Taj Lands End,"Bandra, Mumbai (Western Suburbs)","Scored 8.48.4Very good2,952 reviews",CAD 875,https://www.booking.comhttps://www.booking.com/hotel/in/taj-lands-end.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AufC6ccGwAIB0gIkODBiYzA1OGMtNDY4ZC00MDE0LWJkYjQtYmE4MjcyYjJhMzIz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-06&checkout=2025-12-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=6aa478b3f9bf0379&srepoch=1761239401&all_sr_blocks=7472201_364461997_2_42_0&highlighted_blocks=7472201_364461997_2_42_0&matching_block_id=7472201_364461997_2_42_0&sr_pri_blocks=7472201_364461997_2_42_0__5500000&from=searchresults
Mumbai,2025-12-16,2025-12-18,"The Taj Mahal Tower, Mumbai","Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 9.29.2Superb5,224 reviews",CAD 764,https://www.booking.comhttps://www.booking.com/hotel/in/the-taj-mahal-palace-tower.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=7471707_158036154_2_42_0_1203456&highlighted_blocks=7471707_158036154_2_42_0_1203456&matching_block_id=7471707_158036154_2_42_0_1203456&sr_pri_blocks=7471707_158036154_2_42_0_1203456_4800000&from=searchresults
Mumbai,2025-12-16,2025-12-18,Residency Hotel Fort,"South Mumbai, Mumbai (Mumbai Historical And Heritage)","Scored 8.68.6Fabulous2,576 reviews",CAD 304,https://www.booking.comhttps://www.booking.com/hotel/in/residency-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=24809411_399037522_2_1_0&highlighted_blocks=24809411_399037522_2_1_0&matching_block_id=24809411_399037522_2_1_0&sr_pri_blocks=24809411_399037522_2_1_0__1911240&from=searchresults
Mumbai,2025-12-16,2025-12-18,ICONIQA Hotel Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)",Scored 9.29.2Superb59 reviews,CAD 362,https://www.booking.comhttps://www.booking.com/hotel/in/iconiqa-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=1376961502_418401341_2_2_0&highlighted_blocks=1376961502_418401341_2_2_0&matching_block_id=1376961502_418401341_2_2_0&sr_pri_blocks=1376961502_418401341_2_2_0__2274471&from=searchresults
Mumbai,2025-12-16,2025-12-18,The Leela Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 9.09.0Superb3,672 reviews",CAD 682,https://www.booking.comhttps://www.booking.com/hotel/in/the-leela-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=24995130_421825558_2_42_0&highlighted_blocks=24995130_421825558_2_42_0&matching_block_id=24995130_421825558_2_42_0&sr_pri_blocks=24995130_421825558_2_42_0__4284500&from=searchresults
Mumbai,2025-12-16,2025-12-18,Fairmont Mumbai,"Western Suburbs, Mumbai (Andheri)",Scored 9.09.0Superb197 reviews,CAD 573,https://www.booking.comhttps://www.booking.com/hotel/in/fairmont-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=1358672213_408194179_2_0_0&highlighted_blocks=1358672213_408194179_2_0_0&matching_block_id=1358672213_408194179_2_0_0&sr_pri_blocks=1358672213_408194179_2_0_0__3600000&from=searchresults
Mumbai,2025-12-16,2025-12-18,Hotel Suba Galaxy Mumbai,"Western Suburbs, Mumbai (Andheri)",Scored 7.67.6Good713 reviews,CAD 207,https://www.booking.comhttps://www.booking.com/hotel/in/suba-galaxy.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=32855305_402814644_2_42_0_907165&highlighted_blocks=32855305_402814644_2_42_0_907165&matching_block_id=32855305_402814644_2_42_0_907165&sr_pri_blocks=32855305_402814644_2_42_0_907165_1300112&from=searchresults
Mumbai,2025-12-16,2025-12-18,Radisson Blu Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 9.09.0Superb2,742 reviews",CAD 382,https://www.booking.comhttps://www.booking.com/hotel/in/radisson-blu-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=683218601_279330376_2_42_0&highlighted_blocks=683218601_279330376_2_42_0&matching_block_id=683218601_279330376_2_42_0&sr_pri_blocks=683218601_279330376_2_42_0__2399800&from=searchresults
Mumbai,2025-12-16,2025-12-18,Trident Nariman Point,"Nariman Point, Mumbai (Nariman Point)","Scored 8.98.9Fabulous4,505 reviews",CAD 730,https://www.booking.comhttps://www.booking.com/hotel/in/trident-nariman-point.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=7879403_88871784_2_2_0&highlighted_blocks=7879403_88871784_2_2_0&matching_block_id=7879403_88871784_2_2_0&sr_pri_blocks=7879403_88871784_2_2_0__4590000&from=searchresults
Mumbai,2025-12-16,2025-12-18,"The Taj Mahal Palace, Mumbai","Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 9.29.2Superb2,448 reviews","CAD 1,114",https://www.booking.comhttps://www.booking.com/hotel/in/the-taj-mahal-palace-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=245159510_137748730_2_42_0&highlighted_blocks=245159510_137748730_2_42_0&matching_block_id=245159510_137748730_2_42_0&sr_pri_blocks=245159510_137748730_2_42_0__7000000&from=searchresults
Mumbai,2025-12-16,2025-12-18,Novotel Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 8.58.5Very good2,206 reviews",CAD 398,https://www.booking.comhttps://www.booking.com/hotel/in/novotel-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=936061207_394961741_2_42_0&highlighted_blocks=936061207_394961741_2_42_0&matching_block_id=936061207_394961741_2_42_0&sr_pri_blocks=936061207_394961741_2_42_0__2499800&from_sustainable_property_sr=1&from=searchresults
Mumbai,2025-12-16,2025-12-18,Orbit Serviced Apartments,"Khar, Mumbai (Western Suburbs)",Scored 9.49.4Superb47 reviews,CAD 318,https://www.booking.comhttps://www.booking.com/hotel/in/orbit-serviced-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=1285882607_405621478_2_0_0&highlighted_blocks=1285882607_405621478_2_0_0&matching_block_id=1285882607_405621478_2_0_0&sr_pri_blocks=1285882607_405621478_2_0_0__2000000&from=searchresults
Mumbai,2025-12-16,2025-12-18,Fairfield by Marriott Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 8.48.4Very good2,037 reviews",CAD 378,https://www.booking.comhttps://www.booking.com/hotel/in/fairfield-by-marriott-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=885593505_358033732_0_41_0&highlighted_blocks=885593505_358033732_0_41_0&matching_block_id=885593505_358033732_0_41_0&sr_pri_blocks=885593505_358033732_0_41_0__2374800&from=searchresults
Mumbai,2025-12-16,2025-12-18,The Lalit Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 7.97.9Good1,630 reviews",CAD 516,https://www.booking.comhttps://www.booking.com/hotel/in/the-lalit-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=17193101_415072048_2_42_0&highlighted_blocks=17193101_415072048_2_42_0&matching_block_id=17193101_415072048_2_42_0&sr_pri_blocks=17193101_415072048_2_42_0__3243600&from=searchresults
Mumbai,2025-12-16,2025-12-18,InterContinental Marine Drive Mumbai by IHG,"Churchgate, Mumbai (Mumbai Historical And Heritage)",Scored 8.68.6Fabulous597 reviews,CAD 620,https://www.booking.comhttps://www.booking.com/hotel/in/intercontinental-marine-drive-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=23778620_95438172_2_2_0&highlighted_blocks=23778620_95438172_2_2_0&matching_block_id=23778620_95438172_2_2_0&sr_pri_blocks=23778620_95438172_2_2_0__3896400&from=searchresults
Mumbai,2025-12-16,2025-12-18,Taj Lands End,"Bandra, Mumbai (Western Suburbs)","Scored 8.48.4Very good2,952 reviews",CAD 919,https://www.booking.comhttps://www.booking.com/hotel/in/taj-lands-end.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=7472201_364461997_2_42_0&highlighted_blocks=7472201_364461997_2_42_0&matching_block_id=7472201_364461997_2_42_0&sr_pri_blocks=7472201_364461997_2_42_0__5775000&from=searchresults
Mumbai,2025-12-16,2025-12-18,Hotel Suba International Sahar Road Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 8.68.6Fabulous1,051 reviews",CAD 292,https://www.booking.comhttps://www.booking.com/hotel/in/suba-international.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=26645403_402814732_2_42_0_907139&highlighted_blocks=26645403_402814732_2_42_0_907139&matching_block_id=26645403_402814732_2_42_0_907139&sr_pri_blocks=26645403_402814732_2_42_0_907139_1833543&from=searchresults
Mumbai,2025-12-16,2025-12-18,"The Ambassador, Marine Drive, Mumbai","Churchgate, Mumbai (Mumbai Historical And Heritage)",Scored 7.97.9Good440 reviews,CAD 557,https://www.booking.comhttps://www.booking.com/hotel/in/the-ambassador.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=26424908_415344809_2_41_0&highlighted_blocks=26424908_415344809_2_41_0&matching_block_id=26424908_415344809_2_41_0&sr_pri_blocks=26424908_415344809_2_41_0__3499840&from=searchresults
Mumbai,2025-12-16,2025-12-18,Hotel Suba Palace Near Gateway of India,"Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 8.68.6Fabulous1,004 reviews",CAD 392,https://www.booking.comhttps://www.booking.com/hotel/in/suba-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Au7C6ccGwAIB0gIkOWRhYTgwZjUtY2M0Yi00ZjNjLWFlODMtYmI0OWU0YTg4ZTkz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-12-16&checkout=2025-12-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=385d78b70fc50365&srepoch=1761239408&all_sr_blocks=37316301_414310138_2_42_0&highlighted_blocks=37316301_414310138_2_42_0&matching_block_id=37316301_414310138_2_42_0&sr_pri_blocks=37316301_414310138_2_42_0__2460600&from=searchresults
